time (UTC),Pressure_Bar,Temp_DegC_0,Temp_DegC_1,latitude,longitude,timeseries_id
2022-05-23 11:10:00+00:00,6.84,-0.3430000000000035,-0.3430000000000035,59.246,-170.423,POPS0025
2022-05-23 12:10:00+00:00,6.842,-0.3370000000000033,-0.3370000000000033,59.246,-170.423,POPS0025
2022-05-23 13:10:00+00:00,6.836,-0.3359999999999985,-0.3370000000000033,59.246,-170.423,POPS0025
2022-05-23 14:10:00+00:00,6.812,-0.340999999999994,-0.34199999999999875,59.246,-170.423,POPS0025
2022-05-23 15:10:00+00:00,6.795,-0.3509999999999991,-0.35199999999998965,59.246,-170.423,POPS0025
2022-05-23 16:10:00+00:00,6.78,-0.3569999999999993,-0.3579999999999899,59.246,-170.423,POPS0025
2022-05-23 17:10:00+00:00,6.768,-0.3569999999999993,-0.3579999999999899,59.246,-170.423,POPS0025
2022-05-23 18:10:00+00:00,6.765,-0.35599999999999454,-0.3569999999999993,59.246,-170.423,POPS0025
2022-05-23 19:10:00+00:00,6.77,-0.35299999999999443,-0.3539999999999992,59.246,-170.423,POPS0025
2022-05-23 20:10:00+00:00,6.78,-0.34899999999998954,-0.3499999999999943,59.246,-170.423,POPS0025
2022-05-23 21:10:00+00:00,6.79,-0.34499999999999886,-0.34600000000000364,59.246,-170.423,POPS0025
2022-05-23 22:10:00+00:00,6.803,-0.34199999999999875,-0.3430000000000035,59.246,-170.423,POPS0025
2022-05-23 23:10:00+00:00,6.81,-0.33899999999999864,-0.3400000000000034,59.246,-170.423,POPS0025
2022-05-24 00:10:00+00:00,6.806,-0.3359999999999985,-0.3370000000000033,59.246,-170.423,POPS0025
2022-05-24 01:10:00+00:00,6.798,-0.33499999999999375,-0.3359999999999985,59.246,-170.423,POPS0025
2022-05-24 02:10:00+00:00,6.786,-0.3359999999999985,-0.3370000000000033,59.246,-170.423,POPS0025
2022-05-24 03:10:00+00:00,6.773,-0.33799999999999386,-0.33899999999999864,59.246,-170.423,POPS0025
2022-05-24 04:10:00+00:00,6.763,-0.33899999999999864,-0.3400000000000034,59.246,-170.423,POPS0025
2022-05-24 05:10:00+00:00,6.751,-0.33899999999999864,-0.33899999999999864,59.246,-170.423,POPS0025
2022-05-24 06:10:00+00:00,6.75,-0.3370000000000033,-0.33799999999999386,59.246,-170.423,POPS0025
2022-05-24 07:10:00+00:00,6.764,-0.33499999999999375,-0.33499999999999375,59.246,-170.423,POPS0025
2022-05-24 08:10:00+00:00,6.777,-0.3299999999999983,-0.3299999999999983,59.246,-170.423,POPS0025
2022-05-24 09:10:00+00:00,6.795,-0.3269999999999982,-0.3269999999999982,59.246,-170.423,POPS0025
2022-05-24 10:10:00+00:00,6.808,-0.3259999999999934,-0.3269999999999982,59.246,-170.423,POPS0025
2022-05-24 11:10:00+00:00,6.823,-0.32399999999999807,-0.32500000000000284,59.246,-170.423,POPS0025
2022-05-24 12:10:00+00:00,6.832,-0.3160000000000025,-0.31699999999999307,59.246,-170.423,POPS0025
2022-05-24 13:10:00+00:00,6.836,-0.31099999999999284,-0.3119999999999976,59.246,-170.423,POPS0025
2022-05-24 14:10:00+00:00,6.822,-0.3089999999999975,-0.3100000000000023,59.246,-170.423,POPS0025
2022-05-24 15:10:00+00:00,6.807,-0.31399999999999295,-0.3149999999999977,59.246,-170.423,POPS0025
2022-05-24 16:10:00+00:00,6.788,-0.3160000000000025,-0.31699999999999307,59.246,-170.423,POPS0025
2022-05-24 17:10:00+00:00,6.771,-0.3199999999999932,-0.32099999999999795,59.246,-170.423,POPS0025
2022-05-24 18:10:00+00:00,6.76,-0.3259999999999934,-0.3269999999999982,59.246,-170.423,POPS0025
2022-05-24 19:10:00+00:00,6.752,-0.3269999999999982,-0.32800000000000296,59.246,-170.423,POPS0025
2022-05-24 20:10:00+00:00,6.758,-0.3259999999999934,-0.3269999999999982,59.246,-170.423,POPS0025
2022-05-24 21:10:00+00:00,6.771,-0.32399999999999807,-0.32500000000000284,59.246,-170.423,POPS0025
2022-05-24 22:10:00+00:00,6.786,-0.3190000000000026,-0.3190000000000026,59.246,-170.423,POPS0025
2022-05-24 23:10:00+00:00,6.798,-0.3149999999999977,-0.3149999999999977,59.246,-170.423,POPS0025
2022-05-25 00:10:00+00:00,6.805,-0.3089999999999975,-0.3100000000000023,59.246,-170.423,POPS0025
2022-05-25 01:10:00+00:00,6.805,-0.3079999999999927,-0.3089999999999975,59.246,-170.423,POPS0025
2022-05-25 02:10:00+00:00,6.798,-0.3089999999999975,-0.3100000000000023,59.246,-170.423,POPS0025
2022-05-25 03:10:00+00:00,6.788,-0.3119999999999976,-0.3130000000000024,59.246,-170.423,POPS0025
2022-05-25 04:10:00+00:00,6.777,-0.3149999999999977,-0.3149999999999977,59.246,-170.423,POPS0025
2022-05-25 05:10:00+00:00,6.767,-0.31699999999999307,-0.31799999999999784,59.246,-170.423,POPS0025
2022-05-25 06:10:00+00:00,6.764,-0.3199999999999932,-0.3199999999999932,59.246,-170.423,POPS0025
2022-05-25 07:10:00+00:00,6.762,-0.3199999999999932,-0.32099999999999795,59.246,-170.423,POPS0025
2022-05-25 08:10:00+00:00,6.773,-0.3190000000000026,-0.3199999999999932,59.246,-170.423,POPS0025
2022-05-25 09:10:00+00:00,6.78,-0.3160000000000025,-0.31699999999999307,59.246,-170.423,POPS0025
